token_ID,token,chunk_id,chunk_type,prev_chunk_id,chunk_rel_pos,label
1104,uniswap_0xE25D6D41bbd1f6071783fb950107FaB4F4681029,7,-1,6,87.5,Normal rug
1104,uniswap_0xE25D6D41bbd1f6071783fb950107FaB4F4681029,8,1,7,100.0,Normal rug
1117,uniswap_0xE7fE4E3c136A3CC1c5E36FbAF71C4da7b7AD8B22,1,1,-1,100.0,Normal rug
1122,uniswap_0xE8Fa8430E8368A194cE04754E520e081c8c29bB1,1,-1,-1,50.0,Normal rug
1122,uniswap_0xE8Fa8430E8368A194cE04754E520e081c8c29bB1,2,1,1,100.0,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,1,-1,-1,2.127659574468085,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,2,-1,1,4.25531914893617,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,3,-1,2,6.382978723404255,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,4,-1,3,8.51063829787234,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,5,-1,4,10.638297872340424,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,6,-1,5,12.76595744680851,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,7,-1,6,14.893617021276595,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,8,-1,7,17.02127659574468,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,9,-1,8,19.148936170212767,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,10,-1,9,21.27659574468085,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,11,-1,10,23.404255319148938,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,12,-1,11,25.53191489361702,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,13,-1,12,27.659574468085108,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,14,-1,13,29.78723404255319,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,15,-1,14,31.91489361702128,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,16,-1,15,34.04255319148936,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,17,-1,16,36.17021276595744,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,18,-1,17,38.297872340425535,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,19,-1,18,40.42553191489362,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,20,-1,19,42.5531914893617,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,21,-1,20,44.680851063829785,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,22,-1,21,46.80851063829788,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,23,-1,22,48.93617021276596,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,24,-1,23,51.06382978723404,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,25,-1,24,53.191489361702125,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,26,-1,25,55.319148936170215,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,27,-1,26,57.4468085106383,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,28,-1,27,59.57446808510638,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,29,-1,28,61.70212765957447,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,30,-1,29,63.82978723404256,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,31,-1,30,65.95744680851064,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,32,-1,31,68.08510638297872,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,33,-1,32,70.2127659574468,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,34,-1,33,72.34042553191489,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,35,-1,34,74.46808510638297,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,36,-1,35,76.59574468085107,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,37,-1,36,78.72340425531915,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,38,-1,37,80.85106382978724,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,39,-1,38,82.97872340425532,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,40,-1,39,85.1063829787234,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,41,-1,40,87.23404255319149,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,42,-1,41,89.36170212765957,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,43,-1,42,91.48936170212764,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,44,-1,43,93.61702127659576,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,45,-1,44,95.74468085106383,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,46,-1,45,97.87234042553192,Normal rug
1123,uniswap_0xE901Ec5fc8D576b48b75b42191abc3A2cC8D3cf8,47,1,46,100.0,Normal rug
1127,uniswap_0xE97fF3C4dE46DcAdDAFcb1D92A8e72FC625390c3,1,-1,-1,50.0,Normal rug
1127,uniswap_0xE97fF3C4dE46DcAdDAFcb1D92A8e72FC625390c3,2,1,1,100.0,Normal rug
1139,uniswap_0xEC25d4d416E072A8B891239dd39BFDA585B4284f,1,-1,-1,33.333333333333336,Normal rug
1139,uniswap_0xEC25d4d416E072A8B891239dd39BFDA585B4284f,2,-1,1,66.66666666666667,Normal rug
1139,uniswap_0xEC25d4d416E072A8B891239dd39BFDA585B4284f,3,1,2,100.0,Normal rug
1142,uniswap_0xEDC7Ed264cad7efc6d8Ea58d199E53f44878db85,1,1,-1,100.0,Normal rug
1143,uniswap_0xEE7e0f9EbeE7831d61A8D0f4848317a9D9E95825,1,1,-1,100.0,Normal rug
1136,uniswap_0xEb3d56d3340D2bf42b1AbcC3d0Fb62D99a237783,1,-1,-1,33.333333333333336,Normal rug
1136,uniswap_0xEb3d56d3340D2bf42b1AbcC3d0Fb62D99a237783,2,-1,1,66.66666666666667,Normal rug
1136,uniswap_0xEb3d56d3340D2bf42b1AbcC3d0Fb62D99a237783,3,1,2,100.0,Normal rug
1151,uniswap_0xF0ACF8949e705E0ebb6CB42c2164B0B986454223,1,-1,-1,33.333333333333336,Normal rug
1151,uniswap_0xF0ACF8949e705E0ebb6CB42c2164B0B986454223,2,-1,1,66.66666666666667,Normal rug
1151,uniswap_0xF0ACF8949e705E0ebb6CB42c2164B0B986454223,3,1,2,100.0,Normal rug
1152,uniswap_0xF12eC4677B04957d6b0bf0bF9781A45fE6b7CfEb,1,-1,-1,50.0,Normal rug
1152,uniswap_0xF12eC4677B04957d6b0bf0bF9781A45fE6b7CfEb,2,1,1,100.0,Normal rug
1156,uniswap_0xF1CDE39a68A2183824C1b3F18a457ddAcD480b9D,1,-1,-1,14.285714285714286,Normal rug
1156,uniswap_0xF1CDE39a68A2183824C1b3F18a457ddAcD480b9D,2,-1,1,28.571428571428573,Normal rug
1156,uniswap_0xF1CDE39a68A2183824C1b3F18a457ddAcD480b9D,3,-1,2,42.85714285714285,Normal rug
1156,uniswap_0xF1CDE39a68A2183824C1b3F18a457ddAcD480b9D,4,-1,3,57.142857142857146,Normal rug
1156,uniswap_0xF1CDE39a68A2183824C1b3F18a457ddAcD480b9D,5,-1,4,71.42857142857143,Normal rug
1156,uniswap_0xF1CDE39a68A2183824C1b3F18a457ddAcD480b9D,6,-1,5,85.71428571428571,Normal rug
1156,uniswap_0xF1CDE39a68A2183824C1b3F18a457ddAcD480b9D,7,1,6,100.0,Normal rug
1162,uniswap_0xF2d371eF811C781C901F50DDe1CF5FdfF0ca8082,1,-1,-1,25.0,Normal rug
1162,uniswap_0xF2d371eF811C781C901F50DDe1CF5FdfF0ca8082,2,-1,1,50.0,Normal rug
1162,uniswap_0xF2d371eF811C781C901F50DDe1CF5FdfF0ca8082,3,-1,2,75.0,Normal rug
1162,uniswap_0xF2d371eF811C781C901F50DDe1CF5FdfF0ca8082,4,1,3,100.0,Normal rug
1166,uniswap_0xF3dA63a120f78FB7D1bFC0Da545d2C658A30c4AD,1,-1,-1,25.0,Normal rug
1166,uniswap_0xF3dA63a120f78FB7D1bFC0Da545d2C658A30c4AD,2,-1,1,50.0,Normal rug
1166,uniswap_0xF3dA63a120f78FB7D1bFC0Da545d2C658A30c4AD,3,-1,2,75.0,Normal rug
1166,uniswap_0xF3dA63a120f78FB7D1bFC0Da545d2C658A30c4AD,4,1,3,100.0,Normal rug
1176,uniswap_0xF69db8Aa0d1c43a2e3c8310C4aC35875085395c4,1,1,-1,100.0,Normal rug
1182,uniswap_0xF7D83b5237A257C52904C12faa2FD73e69ffb1d5,1,1,-1,100.0,Normal rug
1191,uniswap_0xF9631Fc7e481B96dc7221CE462A31Ae2aFefd527,1,-1,-1,50.0,Normal rug
1191,uniswap_0xF9631Fc7e481B96dc7221CE462A31Ae2aFefd527,2,1,1,100.0,Normal rug
1193,uniswap_0xFA1E77128015BD59576f63B8F2323bEa4c3E09A8,1,1,-1,100.0,Normal rug
1210,uniswap_0xFC90D9fD361D3546BC6542Fd5254E6c9Fe8401D0,1,1,-1,100.0,Normal rug
1219,uniswap_0xFF53b018465AE0a1302C0f6Ab3239846C1E30010,1,1,-1,100.0,Normal rug
1194,uniswap_0xFa3403DaA1d9bD208e52B7dEbb33827588aB62c9,1,-1,-1,50.0,Normal rug
1194,uniswap_0xFa3403DaA1d9bD208e52B7dEbb33827588aB62c9,2,1,1,100.0,Normal rug
1208,uniswap_0xFc4FC59e16E844Fb4a0e59a7d309deadF8AebE8C,1,-1,-1,33.333333333333336,Normal rug
1208,uniswap_0xFc4FC59e16E844Fb4a0e59a7d309deadF8AebE8C,2,-1,1,66.66666666666667,Normal rug
1208,uniswap_0xFc4FC59e16E844Fb4a0e59a7d309deadF8AebE8C,3,1,2,100.0,Normal rug
1220,uniswap_0xFf9Cb08752d3A9Be72DE14CCE63f22FA19c24637,1,-1,-1,25.0,Normal rug
1220,uniswap_0xFf9Cb08752d3A9Be72DE14CCE63f22FA19c24637,2,-1,1,50.0,Normal rug
1220,uniswap_0xFf9Cb08752d3A9Be72DE14CCE63f22FA19c24637,3,-1,2,75.0,Normal rug
1220,uniswap_0xFf9Cb08752d3A9Be72DE14CCE63f22FA19c24637,4,1,3,100.0,Normal rug
812,uniswap_0xa09AEabbbA139Be9ddB7915F3af0399bdec7A6E3,1,-1,-1,50.0,Normal rug
812,uniswap_0xa09AEabbbA139Be9ddB7915F3af0399bdec7A6E3,2,1,1,100.0,Normal rug
816,uniswap_0xa133D3e48E1CC6b097F4Edf8A2D0edd11c4272Fd,1,-1,-1,50.0,Normal rug
816,uniswap_0xa133D3e48E1CC6b097F4Edf8A2D0edd11c4272Fd,2,1,1,100.0,Normal rug
817,uniswap_0xa17bBcf422402556dC0e23b2F6241140916B07D1,1,-1,-1,50.0,Normal rug
817,uniswap_0xa17bBcf422402556dC0e23b2F6241140916B07D1,2,1,1,100.0,Normal rug
825,uniswap_0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,1,1,-1,100.0,Normal rug
827,uniswap_0xa54de8609818df994B8eeeBf0167f2CB8f3ecC6F,1,1,-1,100.0,Normal rug
834,uniswap_0xa7F3508cfcF054Cc9cf1440580B78784E07382dB,1,-1,-1,20.0,Normal rug
834,uniswap_0xa7F3508cfcF054Cc9cf1440580B78784E07382dB,2,-1,1,40.0,Normal rug
834,uniswap_0xa7F3508cfcF054Cc9cf1440580B78784E07382dB,3,-1,2,60.0,Normal rug
834,uniswap_0xa7F3508cfcF054Cc9cf1440580B78784E07382dB,4,-1,3,80.0,Normal rug
834,uniswap_0xa7F3508cfcF054Cc9cf1440580B78784E07382dB,5,1,4,100.0,Normal rug
837,uniswap_0xa915db112D470107fAACa4a6a45D9153836Df262,1,1,-1,100.0,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,1,-1,-1,4.761904761904762,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,2,-1,1,9.523809523809524,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,3,-1,2,14.285714285714286,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,4,-1,3,19.047619047619047,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,5,-1,4,23.80952380952381,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,6,-1,5,28.571428571428573,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,7,-1,6,33.333333333333336,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,8,-1,7,38.095238095238095,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,9,-1,8,42.85714285714285,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,10,-1,9,47.61904761904762,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,11,-1,10,52.38095238095238,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,12,-1,11,57.142857142857146,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,13,-1,12,61.90476190476191,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,14,-1,13,66.66666666666667,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,15,-1,14,71.42857142857143,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,16,-1,15,76.19047619047619,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,17,-1,16,80.95238095238095,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,18,-1,17,85.71428571428571,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,19,-1,18,90.47619047619048,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,20,-1,19,95.23809523809524,Normal rug
841,uniswap_0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,21,1,20,100.0,Normal rug
857,uniswap_0xaD9a1A26BBD801eb5eF85aaD5169C956Fa718C7B,1,1,-1,100.0,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,1,-1,-1,5.555555555555555,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,2,-1,1,11.11111111111111,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,3,-1,2,16.666666666666668,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,4,-1,3,22.22222222222222,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,5,-1,4,27.77777777777778,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,6,-1,5,33.333333333333336,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,7,-1,6,38.888888888888886,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,8,-1,7,44.44444444444444,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,9,-1,8,50.0,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,10,-1,9,55.55555555555556,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,11,-1,10,61.11111111111112,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,12,-1,11,66.66666666666667,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,13,-1,12,72.22222222222223,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,14,-1,13,77.77777777777777,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,15,-1,14,83.33333333333333,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,16,-1,15,88.88888888888889,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,17,-1,16,94.44444444444444,Normal rug
858,uniswap_0xaDD353fb2e2c563383FF3272a500f3e7134DAfe4,18,1,17,100.0,Normal rug
859,uniswap_0xaE07cBF296B5E647c7713ec133BA700564B1825C,1,-1,-1,33.333333333333336,Normal rug
859,uniswap_0xaE07cBF296B5E647c7713ec133BA700564B1825C,2,-1,1,66.66666666666667,Normal rug
859,uniswap_0xaE07cBF296B5E647c7713ec133BA700564B1825C,3,1,2,100.0,Normal rug
862,uniswap_0xaE5e4D5Ac98bfd4F425933f7836864a20f1F9096,1,1,-1,100.0,Normal rug
867,uniswap_0xaFE3C34D9fF9AAFEfD237323E1cde4d5eEE99cC5,1,-1,-1,50.0,Normal rug
867,uniswap_0xaFE3C34D9fF9AAFEfD237323E1cde4d5eEE99cC5,2,1,1,100.0,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,1,-1,-1,2.9411764705882355,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,2,-1,1,5.882352941176471,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,3,-1,2,8.823529411764707,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,4,-1,3,11.764705882352942,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,5,-1,4,14.705882352941176,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,6,-1,5,17.647058823529413,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,7,-1,6,20.58823529411765,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,8,-1,7,23.529411764705884,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,9,-1,8,26.47058823529412,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,10,-1,9,29.41176470588235,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,11,-1,10,32.35294117647059,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,12,-1,11,35.294117647058826,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,13,-1,12,38.23529411764706,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,14,-1,13,41.1764705882353,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,15,-1,14,44.11764705882353,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,16,-1,15,47.05882352941177,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,17,-1,16,50.0,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,18,-1,17,52.94117647058823,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,19,-1,18,55.88235294117647,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,20,-1,19,58.8235294117647,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,21,-1,20,61.76470588235294,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,22,-1,21,64.70588235294117,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,23,-1,22,67.6470588235294,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,24,-1,23,70.58823529411765,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,25,-1,24,73.52941176470588,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,26,-1,25,76.47058823529412,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,27,-1,26,79.41176470588235,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,28,-1,27,82.3529411764706,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,29,-1,28,85.29411764705883,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,30,-1,29,88.23529411764706,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,31,-1,30,91.17647058823528,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,32,-1,31,94.11764705882354,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,33,-1,32,97.05882352941175,Normal rug
851,uniswap_0xaccf1CA46b51784f01936711f3B19Ef401a01362,34,1,33,100.0,Normal rug
865,uniswap_0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,1,1,-1,100.0,Normal rug
866,uniswap_0xaeaBA8B1cCD328D86d74D8Bbc80264776e794ffe,1,1,-1,100.0,Normal rug
871,uniswap_0xb21D82E80A51dC98327FB6b7C1Fa4E31634e29eA,1,1,-1,100.0,Normal rug
878,uniswap_0xb3d7FaB40fE3b26ddCB63b70318CfA88C0e58578,1,1,-1,100.0,Normal rug
881,uniswap_0xb4E7beeF933c0B793CE6277a6B5a8e43f3C58F3B,1,-1,-1,25.0,Normal rug
881,uniswap_0xb4E7beeF933c0B793CE6277a6B5a8e43f3C58F3B,2,-1,1,50.0,Normal rug
881,uniswap_0xb4E7beeF933c0B793CE6277a6B5a8e43f3C58F3B,3,-1,2,75.0,Normal rug
881,uniswap_0xb4E7beeF933c0B793CE6277a6B5a8e43f3C58F3B,4,1,3,100.0,Normal rug
890,uniswap_0xb5B1ffb420F15E7e49322a2E0c2B5e7A3Ca76060,1,1,-1,100.0,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,1,-1,-1,5.882352941176471,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,2,-1,1,11.764705882352942,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,3,-1,2,17.647058823529413,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,4,-1,3,23.529411764705884,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,5,-1,4,29.41176470588235,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,6,-1,5,35.294117647058826,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,7,-1,6,41.1764705882353,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,8,-1,7,47.05882352941177,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,9,-1,8,52.94117647058823,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,10,-1,9,58.8235294117647,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,11,-1,10,64.70588235294117,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,12,-1,11,70.58823529411765,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,13,-1,12,76.47058823529412,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,14,-1,13,82.3529411764706,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,15,-1,14,88.23529411764706,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,16,-1,15,94.11764705882354,Normal rug
897,uniswap_0xb7C0A627b0d81774B46e7880a0EA58e41B450BBB,17,1,16,100.0,Normal rug
914,uniswap_0xbBDBdf8e0e9ab1E170c0B8973bb583DbC0a706C2,1,1,-1,100.0,Normal rug
927,uniswap_0xbDd5350F536bB96f98A78BC866A284e60fE41B92,1,1,-1,100.0,Normal rug
933,uniswap_0xbE3bdEACb4fE834DE517F44db1b44cf107c97815,1,1,-1,100.0,Normal rug
918,uniswap_0xbc234E046fd58C2CE30d8E4F993B9728B2bB606B,1,-1,-1,25.0,Normal rug
918,uniswap_0xbc234E046fd58C2CE30d8E4F993B9728B2bB606B,2,-1,1,50.0,Normal rug
918,uniswap_0xbc234E046fd58C2CE30d8E4F993B9728B2bB606B,3,-1,2,75.0,Normal rug
918,uniswap_0xbc234E046fd58C2CE30d8E4F993B9728B2bB606B,4,1,3,100.0,Normal rug
931,uniswap_0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,1,-1,-1,8.333333333333334,Normal rug
931,uniswap_0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,2,-1,1,16.666666666666668,Normal rug
931,uniswap_0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,3,-1,2,25.0,Normal rug
931,uniswap_0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,4,-1,3,33.333333333333336,Normal rug
931,uniswap_0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,5,-1,4,41.66666666666666,Normal rug
931,uniswap_0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,6,-1,5,50.0,Normal rug
931,uniswap_0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,7,-1,6,58.333333333333336,Normal rug
931,uniswap_0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,8,-1,7,66.66666666666667,Normal rug
931,uniswap_0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,9,-1,8,75.0,Normal rug
931,uniswap_0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,10,-1,9,83.33333333333333,Normal rug
931,uniswap_0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,11,-1,10,91.66666666666669,Normal rug
931,uniswap_0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,12,1,11,100.0,Normal rug
